115,CN,合肥市,,安徽合肥-国购广场,合肥市三里庵国购广场一楼,0551-65370268,"117.262052,31.860515",
116,CN,合肥市,,安徽合肥-之心城,合肥市三里庵之心城二楼,0551-65171631,"117.263662,31.861071",
117,CN,合肥市,,安徽合肥-宿州路专卖,合肥宿州路48号,0551-62617916,"117.295745,31.866637",
118,CN,合肥市,,安徽合肥-华联LILY专柜,合肥市濉溪路与蒙城路交叉口北京华联商场一楼,0551-65530569,"117.285154,31.885694",
119,CN,滁州市,,安徽滁州-白云商厦,滁州市南谯北路738号白云商厦三楼,15955003731,"118.317814,32.311871",
120,CN,合肥市,,安徽合肥-宿州中央商场,宿州市宿州中央广场购物中心三楼,18225576098,"116.987666,33.638698",
121,CN,合肥市,,安徽合肥-宿州华夏,安徽省宿州市埇桥区淮海中路和汴河路交叉口 华夏商场二楼,13855770181,"116.988313,33.638202",
122,CN,亳州市,,安徽亳州-金瑞银泰,亳州市金瑞银泰商场二楼,15056789561,"115.792286,33.864281",
123,CN,阜阳市,,安徽阜阳-千百意专柜,阜阳市市人民路阜阳千百意商场三楼,0558-2277879,"115.829987,32.911743",
124,CN,铜陵市,,安徽铜陵-财富广场专卖,安徽省铜陵市铜官山区财富广场2栋112号lily专卖,,"117.824668,30.933531",
125,CN,连云港市,,连云港-九龙,江苏省连云港市新浦区通灌北路118号九龙大世界三楼lily专柜,,"119.190032,34.607801",
126,CN,东台市,,江苏东台市罗莉莉,江苏省东台市鼓楼中路步行街87号,,"120.32357,32.851697",
127,CN,高邮市,,江苏高邮-专卖,江苏省高邮市商业步行街六号,,"119.4464,32.791152",
128,CN,海门市,,江苏海门-解放路专卖,江苏省海门市解放中路584号,,"121.18473,31.90043",
129,CN,扬州市,,江苏江都-龙川专卖,江苏省扬州市江都区龙川商业步行街A123,,"119.567309,32.436355",
130,CN,南通市,,江苏南通-西南营专卖,南通市崇川区环城南路90-1号,,"120.871037,32.019512",
131,CN,宿迁市,,江苏宿迁-金鹰,江苏省宿迁市宿城区金鹰国际三楼lily,,"118.297069,33.96144",
132,CN,宿迁市,,江苏-宿迁沭阳,江苏省宿迁市金三角商贸区 街/路 21号,,"118.723717,33.71601",
133,CN,泰兴市,,江苏泰兴-LILY专卖,江苏泰兴市苏利巷富兴达商住楼鼓南营业房60号LILY专卖店,,"120.026462,32.174525",
134,CN,泰州市,,江苏-泰州万达,江苏省泰州市海陵区万达广场一楼1081LILY专卖,,"119.923432,32.477363",
135,CN,盐城市,,江苏盐城-建湖专卖店,江苏省盐城市建湖县兴阳路兴湖花苑商业A区VI分区11,,"120.288085,33.773523",
136,CN,盐城市,,江苏-盐城商业,12号,,"120.138011,33.388298",
137,CN,张家港市,,江苏张家港-国购,张家港市国际购物中心2楼 步行街2号,,"120.552831,31.86801",
138,CN,无锡市,,江苏无锡-三阳百盛,无锡崇安区三阳百盛127号3楼LILY专柜,18921508071,"120.307674,31.581352",
139,CN,无锡市,,江苏无锡-百盛2宝龙,无锡新区百盛（宝龙店）二楼LILY专柜,13338116830,"120.359813,31.546954",
